word_count,char_count,sentence_count,paragraph_count,avg_sentence_len,avg_word_len,sent_per_para,comma_count,comma_per_sent,punct_ratio,unique_word_count,type_token_ratio,long_word_ratio,content_word_ratio,stopword_ratio,spell_err_count,spell_err_ratio,flesch_reading_ease,flesch_kincaid_grade,gunning_fog,smog_index,score
372,1869,22,4,16.90909090909091,3.9166666666666665,5.5,4,0.18181818181818182,0.01765650080256822,173,0.4650537634408602,0.10215053763440861,0.4596774193548387,0.5403225806451613,11,0.02956989247311828,82.1334759358289,6.026631016042781,8.725133689839572,9.218907990703514,1
217,1282,13,3,16.692307692307693,4.580645161290323,4.333333333333333,10,0.7692307692307693,0.01950078003120125,139,0.6405529953917051,0.1935483870967742,0.6036866359447005,0.39631336405529954,9,0.041474654377880185,68.17137155297534,7.802075471698114,9.919303338171263,10.035473477838034,1
248,1535,11,6,22.545454545454547,5.008064516129032,1.8333333333333333,9,0.8181818181818182,0.021498371335504887,141,0.5685483870967742,0.2862903225806452,0.5241935483870968,0.47580645161290325,16,0.06451612903225806,49.8876539589443,11.90192082111437,15.147214076246335,14.02287970970757,1
257,1541,6,4,42.833333333333336,4.883268482490273,1.5,5,0.8333333333333334,0.007787151200519144,133,0.5175097276264592,0.22957198443579765,0.5330739299610895,0.4669260700389105,15,0.058365758754863814,28.165258620689656,20.137452107279696,24.14329501915709,19.117987234576393,1
287,1701,19,6,15.105263157894736,4.571428571428571,3.1666666666666665,11,0.5789473684210527,0.02704291593180482,175,0.6097560975609756,0.1951219512195122,0.5574912891986062,0.4425087108013937,10,0.03484320557491289,65.40699945740643,7.9412334961114155,9.700198950985712,10.542938554032801,1
357,1711,12,8,29.75,3.6638655462184873,1.5,5,0.4166666666666667,0.012273524254821741,163,0.4565826330532213,0.08123249299719888,0.42296918767507,0.5770308123249299,20,0.056022408963585436,71.2606611570248,11.518016528925621,13.861157024793389,7.686295010490155,1
162,889,9,1,18.0,4.308641975308642,9.0,0,0.0,0.010123734533183352,87,0.5370370370370371,0.16049382716049382,0.46296296296296297,0.5370370370370371,6,0.037037037037037035,66.81991298527446,8.521405622489961,10.510307898259706,10.25414643259724,1
258,1435,17,2,15.176470588235293,4.437984496124031,8.5,9,0.5294117647058824,0.020209059233449476,169,0.6550387596899225,0.1511627906976744,0.5736434108527132,0.4263565891472868,28,0.10852713178294573,70.59626050420171,7.095144724556491,9.421475256769375,10.056822442137396,1
172,914,12,3,14.333333333333334,4.151162790697675,4.0,4,0.3333333333333333,0.024070021881838075,107,0.622093023255814,0.11046511627906977,0.5,0.5,2,0.011627906976744186,74.24015503875972,6.465116279069768,8.524031007751939,9.516144504307135,1
287,1722,19,1,15.105263157894736,4.825783972125436,19.0,12,0.631578947368421,0.02032520325203252,163,0.5679442508710801,0.2578397212543554,0.5331010452961672,0.46689895470383275,5,0.017421602787456445,56.560955743879504,9.441666666666666,11.843691148775896,11.645159339076184,1
152,811,8,3,19.0,4.203947368421052,2.6666666666666665,2,0.25,0.012330456226880395,97,0.6381578947368421,0.14473684210526316,0.4868421052631579,0.5131578947368421,4,0.02631578947368421,64.90872983870969,9.019153225806452,10.588709677419356,10.411451182825502,1
186,1026,19,3,9.789473684210526,4.370967741935484,6.333333333333333,0,0.0,0.021442495126705652,90,0.4838709677419355,0.21505376344086022,0.43010752688172044,0.5698924731182796,11,0.05913978494623656,76.56196394686908,5.2985641998735,9.107653383934219,9.773937934552698,1
168,891,11,2,15.272727272727273,4.2023809523809526,5.5,1,0.09090909090909091,0.014590347923681257,100,0.5952380952380952,0.14285714285714285,0.48214285714285715,0.5178571428571429,8,0.047619047619047616,75.51175324675326,6.521125541125542,8.966233766233767,9.80015041476705,1
172,862,8,1,21.5,3.9593023255813953,8.0,3,0.375,0.012761020881670533,102,0.5930232558139535,0.09302325581395349,0.4941860465116279,0.5058139534883721,6,0.03488372093023256,77.78148026315789,7.7205190058479545,10.421345029239767,9.188382445141503,1
283,1492,9,4,31.444444444444443,4.109540636042403,2.25,10,1.1111111111111112,0.015415549597855228,150,0.5300353356890459,0.13074204946996468,0.4911660777385159,0.508833922261484,5,0.0176678445229682,58.63127718465799,12.837912218268091,15.620561486753658,12.457975602129121,1
405,2352,17,3,23.823529411764707,4.6567901234567906,5.666666666666667,7,0.4117647058823529,0.011054421768707483,254,0.6271604938271605,0.19753086419753085,0.5851851851851851,0.4148148148148148,12,0.02962962962962963,56.487295552367314,11.371979913916789,13.744619799139167,12.72843380041369,1
414,2179,12,6,34.5,4.200483091787439,2.0,6,0.5,0.010096374483708122,186,0.4492753623188406,0.13768115942028986,0.427536231884058,0.572463768115942,9,0.021739130434782608,51.4546257062147,14.6325,16.57538337368846,12.885471636013051,1
180,997,19,2,9.473684210526315,4.316666666666666,9.5,4,0.21052631578947367,0.028084252758274825,113,0.6277777777777778,0.15555555555555556,0.5277777777777778,0.4722222222222222,4,0.022222222222222223,78.7550966183575,4.8140579710144955,7.132367149758455,8.515128840125781,1
209,1103,12,7,17.416666666666668,4.08133971291866,1.7142857142857142,7,0.5833333333333334,0.02901178603807797,113,0.5406698564593302,0.18181818181818182,0.46411483253588515,0.5358851674641149,4,0.019138755980861243,71.09057302886688,8.108918569582077,10.516329168461873,10.436869588844216,1
172,1060,9,3,19.11111111111111,4.982558139534884,3.0,6,0.6666666666666666,0.016037735849056604,100,0.5813953488372093,0.31976744186046513,0.5174418604651163,0.48255813953488375,5,0.029069767441860465,40.13649205202313,13.033345375722543,16.973699421965318,15.742502247213078,1
157,973,9,1,17.444444444444443,4.961783439490445,9.0,9,1.0,0.025693730729701953,107,0.6815286624203821,0.27388535031847133,0.5923566878980892,0.40764331210191085,10,0.06369426751592357,54.35388888888889,10.149753086419754,11.397530864197533,11.429527900616531,1
178,852,6,1,29.666666666666668,3.741573033707865,6.0,3,0.5,0.01056338028169014,98,0.550561797752809,0.10674157303370786,0.4606741573033708,0.5393258426966292,7,0.03932584269662921,72.16153558052439,10.564269662921351,13.889138576779027,10.504223727775692,1
315,1710,19,5,16.57894736842105,4.257142857142857,3.8,29,1.5263157894736843,0.03274853801169591,109,0.346031746031746,0.1111111111111111,0.5396825396825397,0.4603174603174603,2,0.006349206349206349,81.75123533355685,5.962269527321489,7.120080455916863,8.371475516178862,1
271,1417,19,4,14.263157894736842,4.107011070110701,4.75,4,0.21052631578947367,0.016231474947071278,119,0.43911439114391143,0.12915129151291513,0.5055350553505535,0.4944649446494465,4,0.014760147601476014,82.74464912280703,5.248401559454191,7.31384015594542,8.6894789155246,1
292,1619,27,5,10.814814814814815,4.345890410958904,5.4,3,0.1111111111111111,0.021000617665225447,134,0.4589041095890411,0.1506849315068493,0.547945205479452,0.4520547945205479,1,0.003424657534246575,72.52958538743523,5.8388092529389475,7.344153710024017,9.150863307647796,1
169,922,8,1,21.125,4.366863905325443,8.0,3,0.375,0.014099783080260303,94,0.5562130177514792,0.16568047337278108,0.4911242603550296,0.5088757396449705,5,0.029585798816568046,62.24756286982249,9.825081360946747,12.000295857988167,11.93303328291395,1
311,1900,12,5,25.916666666666668,4.942122186495177,2.4,15,1.25,0.016842105263157894,137,0.4405144694533762,0.3022508038585209,0.4983922829581994,0.5016077170418006,6,0.01929260450160772,38.826788747346086,14.344299363057328,18.619532908704883,16.62779280708321,1
251,1200,9,3,27.88888888888889,3.681274900398406,3.0,0,0.0,0.0125,129,0.5139442231075697,0.05976095617529881,0.5099601593625498,0.4900398406374502,7,0.027888446215139442,75.97969257795349,9.645270092226614,12.351163812033377,8.841846274778883,1
225,1367,13,3,17.307692307692307,4.9511111111111115,4.333333333333333,0,0.0,0.010972933430870519,131,0.5822222222222222,0.27111111111111114,0.5777777777777777,0.4222222222222222,24,0.10666666666666667,50.78769902586498,10.551615720524019,12.28632851864293,12.230961643895458,1
391,2520,26,1,15.038461538461538,5.296675191815857,26.0,23,0.8846153846153846,0.02619047619047619,225,0.5754475703324808,0.3145780051150895,0.5856777493606138,0.4143222506393862,5,0.01278772378516624,43.66846153846157,10.894871794871797,13.487179487179487,13.149919865122353,1
175,1097,3,4,58.333333333333336,5.16,0.75,14,4.666666666666667,0.01731996353691887,130,0.7428571428571429,0.3028571428571429,0.5542857142857143,0.44571428571428573,8,0.045714285714285714,5.498666666666679,26.983999999999998,30.190476190476193,21.493009986710348,1
194,1229,8,5,24.25,5.134020618556701,1.6,8,1.0,0.013832384052074858,117,0.6030927835051546,0.27835051546391754,0.5773195876288659,0.422680412371134,14,0.07216494845360824,34.3046590909091,14.623106060606062,17.98080808080808,16.218646115125612,1
199,1199,5,2,39.8,4.949748743718593,2.5,7,1.4,0.010842368640533779,118,0.592964824120603,0.2864321608040201,0.5527638190954773,0.4472361809045226,10,0.05025125628140704,29.18300000000002,19.12600000000001,22.0,17.58133193835471,1
211,1097,25,22,8.44,3.943127962085308,1.1363636363636365,0,0.0,0.022789425706472195,96,0.4549763033175355,0.08056872037914692,0.5023696682464455,0.4976303317535545,9,0.04265402843601896,93.27591320754719,2.3558792452830204,5.278792452830189,6.918507183188421,1
172,949,8,2,21.5,4.255813953488372,4.0,4,0.5,0.023182297154899896,96,0.5581395348837209,0.1686046511627907,0.4883720930232558,0.5116279069767442,1,0.005813953488372093,64.8865995762712,9.705416666666668,13.143785310734465,12.161744961471694,1
177,992,7,2,25.285714285714285,4.31638418079096,3.5,1,0.14285714285714285,0.012096774193548387,90,0.5084745762711864,0.15254237288135594,0.4971751412429379,0.5028248587570622,6,0.03389830508474576,64.67397790055249,10.662241515390686,13.657774269928968,11.765960540728905,1
292,1722,14,5,20.857142857142858,4.719178082191781,2.8,8,0.5714285714285714,0.019744483159117306,159,0.5445205479452054,0.24315068493150685,0.5342465753424658,0.4657534246575342,8,0.0273972602739726,53.50382550335573,11.084582933844683,13.078044103547459,12.66393586644259,1
197,1124,9,2,21.88888888888889,4.517766497461929,4.5,13,1.4444444444444444,0.025800711743772242,109,0.5532994923857868,0.16751269035532995,0.5685279187817259,0.43147208121827413,1,0.005076142131979695,61.877727272727284,10.094040404040403,11.62828282828283,11.645159339076184,1
178,1070,12,2,14.833333333333334,4.853932584269663,6.0,3,0.25,0.019626168224299065,86,0.48314606741573035,0.24719101123595505,0.5112359550561798,0.4887640449438202,2,0.011235955056179775,55.5234090909091,9.489772727272733,13.218181818181819,13.463846863241148,1
166,890,10,2,16.6,4.210843373493976,5.0,3,0.3,0.014606741573033709,88,0.5301204819277109,0.21084337349397592,0.4397590361445783,0.5602409638554217,4,0.024096385542168676,66.02404761904765,8.687619047619052,11.514285714285714,11.20814326018867,1
335,2099,16,5,20.9375,5.077611940298508,3.2,8,0.5,0.015245354930919485,147,0.4388059701492537,0.31044776119402984,0.5014925373134328,0.49850746268656715,6,0.01791044776119403,42.25392857142859,12.582738095238096,16.85238095238095,15.414825405933506,1
173,973,8,2,21.625,4.468208092485549,4.0,7,0.875,0.02672147995889003,106,0.6127167630057804,0.1676300578034682,0.49710982658959535,0.5028901734104047,2,0.011560693641618497,64.01482558139537,9.671744186046514,12.088372093023256,11.93303328291395,1
167,972,9,5,18.555555555555557,4.6467065868263475,1.8,6,0.6666666666666666,0.01646090534979424,83,0.49700598802395207,0.24550898203592814,0.46107784431137727,0.5389221556886228,2,0.011976047904191617,59.328057218895566,9.593972055888226,11.973120425815038,12.060818386365153,1
398,2391,21,39,18.952380952380953,4.798994974874372,0.5384615384615384,1,0.047619047619047616,0.009201171058134672,139,0.3492462311557789,0.2814070351758794,0.48743718592964824,0.5125628140703518,14,0.035175879396984924,54.60714285714289,10.362857142857145,14.016040100250628,13.333152626285301,1
164,811,4,1,41.0,3.9207317073170733,4.0,0,0.0,0.004932182490752158,85,0.5182926829268293,0.12195121951219512,0.4573170731707317,0.5426829268292683,7,0.042682926829268296,58.95414634146344,15.221951219512196,17.619512195121953,10.686352973137792,1
300,1748,16,4,18.75,4.59,4.0,15,0.9375,0.03260869565217391,170,0.5666666666666667,0.21333333333333335,0.5733333333333334,0.4266666666666667,19,0.06333333333333334,62.32536689038032,9.501624161073828,11.97351230425056,11.473099999999999,1
173,1070,13,5,13.307692307692308,4.84393063583815,2.6,1,0.07692307692307693,0.020560747663551402,92,0.5317919075144508,0.30057803468208094,0.49710982658959535,0.5028901734104047,3,0.017341040462427744,51.51266340595822,9.380346820809251,13.877990217874611,13.149919865122353,1
406,2421,16,3,25.375,4.869458128078818,5.333333333333333,8,0.5,0.012391573729863693,215,0.5295566502463054,0.2536945812807882,0.5985221674876847,0.4014778325123153,17,0.04187192118226601,45.28178516584768,13.262811732186734,13.909643734643735,13.126405980863044,1
372,2212,17,4,21.88235294117647,4.682795698924731,4.25,23,1.3529411764705883,0.03345388788426763,207,0.5564516129032258,0.22043010752688172,0.543010752688172,0.45698924731182794,8,0.021505376344086023,56.69177364864868,11.096858108108112,14.33108108108108,13.126405980863044,1
197,993,11,3,17.90909090909091,3.9441624365482233,3.6666666666666665,6,0.5454545454545454,0.019133937562940583,101,0.5126903553299492,0.116751269035533,0.4213197969543147,0.5786802030456852,1,0.005076142131979695,76.14356714351639,7.0879464697738825,10.41236732810337,10.436869588844216,1
245,1315,9,5,27.22222222222222,4.151020408163265,1.8,5,0.5555555555555556,0.01977186311787072,144,0.5877551020408164,0.1346938775510204,0.4857142857142857,0.5142857142857142,17,0.06938775510204082,65.94403628117914,10.824217687074832,13.011337868480727,10.25414643259724,1
251,1551,10,1,25.1,4.964143426294821,10.0,12,1.2,0.02385557704706641,152,0.6055776892430279,0.26693227091633465,0.5856573705179283,0.41434262948207173,7,0.027888446215139442,48.15872440944881,12.852220472440951,15.199370078740158,13.968273953766033,1
428,2576,18,3,23.77777777777778,4.838785046728972,6.0,14,0.7777777777777778,0.022127329192546584,198,0.46261682242990654,0.29439252336448596,0.514018691588785,0.48598130841121495,11,0.02570093457943925,39.406399647887355,14.377318075117376,17.880046948356807,15.903189008614273,1
237,1339,16,5,14.8125,4.4261603375527425,3.2,7,0.4375,0.02315160567587752,147,0.620253164556962,0.17721518987341772,0.5780590717299579,0.4219409282700422,2,0.008438818565400843,68.87153935185187,7.426129115226342,8.873353909465022,9.516144504307135,1
254,1505,11,5,23.09090909090909,4.724409448818897,2.2,22,2.0,0.02724252491694352,157,0.6181102362204725,0.24015748031496062,0.547244094488189,0.452755905511811,11,0.04330708661417323,47.060056818181835,12.47698863636364,15.24659090909091,14.02287970970757,1
163,1048,10,5,16.3,5.061349693251533,2.0,5,0.5,0.016221374045801526,122,0.7484662576687117,0.26993865030674846,0.6012269938650306,0.3987730061349693,3,0.018404907975460124,50.01641124260357,10.481473372781064,12.440473372781065,12.857556352371635,1
222,1162,7,4,31.714285714285715,3.972972972972973,1.75,3,0.42857142857142855,0.019793459552495698,122,0.5495495495495496,0.0990990990990991,0.47297297297297297,0.527027027027027,14,0.06306306306306306,65.30764705882355,11.99344537815126,14.800517129928895,10.608840637214634,1
356,1974,23,6,15.478260869565217,4.365168539325842,3.8333333333333335,13,0.5652173913043478,0.02330293819655522,178,0.5,0.1601123595505618,0.5421348314606742,0.45786516853932585,13,0.03651685393258427,74.01488856412132,6.7917695773961775,8.785726464498843,9.20300075937882,1
181,1036,11,3,16.454545454545453,4.54696132596685,3.6666666666666665,9,0.8181818181818182,0.025096525096525095,120,0.6629834254143646,0.2265193370165746,0.5580110497237569,0.4419889502762431,5,0.027624309392265192,60.79921739130438,9.350130434782606,11.707826086956523,11.979248473330827,1
392,2307,22,5,17.818181818181817,4.709183673469388,4.4,9,0.4090909090909091,0.01950585175552666,203,0.5178571428571429,0.2193877551020408,0.5178571428571429,0.48214285714285715,6,0.015306122448979591,60.83470680083278,9.21193268563498,11.82738838769373,11.741389052700956,1
151,765,8,2,18.875,3.980132450331126,4.0,1,0.125,0.01699346405228758,92,0.609271523178808,0.12582781456953643,0.48344370860927155,0.5165562913907285,10,0.06622516556291391,76.18415976821191,7.322243377483446,8.344701986754968,7.168621630094336,1
289,1612,11,3,26.272727272727273,4.505190311418685,3.6666666666666665,2,0.18181818181818182,0.008684863523573201,165,0.5709342560553633,0.2179930795847751,0.5501730103806228,0.44982698961937717,6,0.020761245674740483,50.79172413793104,13.37931034482759,16.289655172413795,13.968273953766033,1
220,1028,6,4,36.666666666666664,3.65,1.5,0,0.0,0.005836575875486381,101,0.4590909090909091,0.09090909090909091,0.38636363636363635,0.6136363636363636,15,0.06818181818181818,67.67833333333336,12.762962962962966,15.140740740740743,7.793537801064561,1
227,1295,24,5,9.458333333333334,4.493392070484582,4.8,11,0.4583333333333333,0.03861003861003861,128,0.5638766519823789,0.2290748898678414,0.5154185022026432,0.4845814977973568,3,0.013215859030837005,72.82565217391306,5.531884057971013,6.935265700483092,8.716276077567194,1
386,2338,22,6,17.545454545454547,4.849740932642487,3.6666666666666665,12,0.5454545454545454,0.019674935842600515,144,0.37305699481865284,0.2694300518134715,0.5751295336787565,0.42487046632124353,9,0.023316062176165803,51.57821825121445,10.503026833217671,11.623826046726812,11.567385478589937,1
192,1120,9,3,21.333333333333332,4.609375,3.0,11,1.2222222222222223,0.024107142857142858,108,0.5625,0.21875,0.5,0.5,8,0.041666666666666664,56.72616959064328,10.591754385964915,13.497076023391813,12.838901577100671,1
197,1199,14,1,14.071428571428571,4.939086294416244,14.0,12,0.8571428571428571,0.026688907422852376,127,0.6446700507614214,0.24873096446700507,0.6040609137055838,0.39593908629441626,10,0.050761421319796954,51.51048076923078,10.111602564102565,12.448717948717949,12.009924989830619,1
194,1096,11,3,17.636363636363637,4.536082474226804,3.6666666666666665,2,0.18181818181818182,0.01824817518248175,108,0.5567010309278351,0.2268041237113402,0.5051546391752577,0.4948453608247423,6,0.030927835051546393,60.42335664335667,9.235431235431236,12.424242424242426,12.563389971838223,1
175,946,9,3,19.444444444444443,4.325714285714286,3.0,0,0.0,0.011627906976744186,97,0.5542857142857143,0.2,0.49142857142857144,0.5085714285714286,9,0.05142857142857143,62.41181818181819,10.019545454545455,13.8,13.023866798666859,1
240,1281,17,7,14.117647058823529,3.879166666666667,2.4285714285714284,6,0.35294117647058826,0.02576112412177986,130,0.5416666666666666,0.0875,0.45,0.55,1,0.004166666666666667,86.80718750000001,4.800252659574472,7.0664893617021285,7.6454224807358475,1
359,1901,8,1,44.875,4.247910863509749,8.0,1,0.125,0.010520778537611783,170,0.4735376044568245,0.16991643454038996,0.43454038997214484,0.5654596100278552,4,0.011142061281337047,39.97255777310926,18.770052521008406,21.771568627450982,16.061879428645646,1
486,2916,22,1,22.09090909090909,4.893004115226337,22.0,13,0.5909090909090909,0.015089163237311385,257,0.5288065843621399,0.24074074074074073,0.5576131687242798,0.44238683127572015,9,0.018518518518518517,48.69552875695737,12.000445269016698,14.378478664192949,13.319297830178854,1
317,1885,23,5,13.782608695652174,4.65615141955836,4.6,17,0.7391304347826086,0.026525198938992044,181,0.5709779179810726,0.2082018927444795,0.5583596214511041,0.4416403785488959,4,0.012618296529968454,67.46451690821259,7.348974771873323,9.95577026301664,10.374825546531014,1
394,2293,24,4,16.416666666666668,4.51015228426396,6.0,6,0.25,0.020497165285651986,206,0.5228426395939086,0.17258883248730963,0.5964467005076142,0.4035532994923858,12,0.030456852791878174,66.17469247083777,8.45778366914104,10.154825026511134,10.472087959537523,1
438,2118,9,4,48.666666666666664,3.7511415525114153,2.25,1,0.1111111111111111,0.004721435316336166,157,0.3584474885844749,0.08447488584474885,0.4680365296803653,0.5319634703196348,10,0.0228310502283105,50.950118149824036,18.353378582202115,20.911412770236304,10.504223727775692,1
219,1184,14,3,15.642857142857142,4.337899543378995,4.666666666666667,0,0.0,0.011824324324324325,78,0.3561643835616438,0.1415525114155251,0.4611872146118721,0.5388127853881278,4,0.0182648401826484,74.29448630136987,6.782860404435748,8.814220482713635,9.784248007369934,1
229,1177,16,4,14.3125,4.03056768558952,4.0,4,0.25,0.01954120645709431,106,0.462882096069869,0.13100436681222707,0.4585152838427948,0.5414847161572053,3,0.013100436681222707,84.64956250000002,4.945930555555556,6.8694444444444445,7.6454224807358475,1
301,1578,11,5,27.363636363636363,4.112956810631229,2.2,7,0.6363636363636364,0.01964512040557668,139,0.46179401993355484,0.13953488372093023,0.4850498338870432,0.5149501661129569,5,0.016611295681063124,66.70456020066891,11.383374581939801,13.69913043478261,9.888512548439397,1
235,1306,6,5,39.166666666666664,4.463829787234043,1.2,3,0.5,0.008422664624808576,116,0.49361702127659574,0.20425531914893616,0.48936170212765956,0.5106382978723404,12,0.05106382978723404,42.87946327683618,17.05,20.140112994350286,15.470042427545799,1
173,833,1,1,173.0,3.820809248554913,1.0,0,0.0,0.0,82,0.47398843930635837,0.07514450867052024,0.4508670520231214,0.5491329479768786,12,0.06936416184971098,-68.03052023121383,65.72624277456647,69.89364161849711,13.023866798666859,1
231,1244,20,2,11.55,4.216450216450217,10.0,11,0.55,0.03697749196141479,129,0.5584415584415584,0.15584415584415584,0.4805194805194805,0.5194805194805194,11,0.047619047619047616,76.52903381642514,5.7594202898550755,8.067632850241546,9.2995712137729,1
266,1640,15,3,17.733333333333334,5.06390977443609,5.0,15,1.0,0.01951219512195122,165,0.6203007518796992,0.30451127819548873,0.5827067669172933,0.41729323308270677,6,0.022556390977443608,46.72320512820514,11.048461538461542,12.77948717948718,12.340626583579944,1
204,1171,10,5,20.4,4.5588235294117645,2.0,10,1.0,0.01964133219470538,112,0.5490196078431373,0.23529411764705882,0.46568627450980393,0.5343137254901961,6,0.029411764705882353,56.15124271844664,10.544970873786408,14.065242718446605,13.348371206891418,1
200,1022,14,6,14.285714285714286,3.925,2.3333333333333335,6,0.42857142857142855,0.03424657534246575,93,0.465,0.065,0.505,0.495,10,0.05,84.51324626865674,5.0381414356787495,6.339872068230278,6.18269132825596,1
234,1251,11,3,21.272727272727273,4.256410256410256,3.6666666666666665,7,0.6363636363636364,0.019184652278177457,141,0.6025641025641025,0.16666666666666666,0.49145299145299143,0.5085470085470085,4,0.017094017094017096,65.33314229249014,9.341067193675894,12.189723320158103,11.911945987284739,1
220,1258,17,4,12.941176470588236,4.472727272727273,4.25,7,0.4117647058823529,0.02066772655007949,139,0.6318181818181818,0.18636363636363637,0.5681818181818182,0.4318181818181818,23,0.10454545454545454,64.15024657534249,7.938703196347031,10.406210045662101,11.072351349416056,1
198,998,8,3,24.75,3.9292929292929295,2.6666666666666665,3,0.375,0.012024048096192385,94,0.47474747474747475,0.09090909090909091,0.494949494949495,0.5050505050505051,3,0.015151515151515152,71.90446293969852,9.40974246231156,11.759045226130652,10.125756701596842,1
180,995,12,3,15.0,4.3277777777777775,4.0,4,0.3333333333333333,0.02814070351758794,100,0.5555555555555556,0.2,0.5666666666666667,0.43333333333333335,11,0.06111111111111111,68.72434981684982,7.441483516483515,10.242490842490843,10.504223727775692,1
247,1466,17,3,14.529411764705882,4.7368421052631575,5.666666666666667,2,0.11764705882352941,0.01296043656207367,140,0.5668016194331984,0.23076923076923078,0.5546558704453441,0.44534412955465585,7,0.02834008097165992,60.27092941176471,8.50609411764706,10.042352941176471,10.328600350310264,1
309,1714,25,4,12.36,4.372168284789644,6.25,4,0.16,0.022753792298716453,170,0.5501618122977346,0.18122977346278318,0.5048543689320388,0.49514563106796117,7,0.022653721682847898,74.3178,5.993866666666669,9.094564102564105,10.172246626331159,1
240,1431,13,3,18.46153846153846,4.8375,4.333333333333333,9,0.6923076923076923,0.016771488469601678,129,0.5375,0.2125,0.5833333333333334,0.4166666666666667,6,0.025,50.55278130959951,10.832809917355377,11.24780673871583,10.891193690592665,1
205,1064,12,3,17.083333333333332,4.107317073170732,4.0,4,0.3333333333333333,0.015977443609022556,106,0.5170731707317073,0.11219512195121951,0.5219512195121951,0.47804878048780486,12,0.05853658536585366,80.95980691056911,6.211036585365857,9.369918699186991,9.075114841892004,1
220,1186,7,3,31.428571428571427,4.322727272727272,2.3333333333333335,3,0.42857142857142855,0.012647554806070826,118,0.5363636363636364,0.20909090909090908,0.45,0.55,3,0.013636363636363636,52.891627906976765,13.512292358803993,16.192691029900335,13.707050652182112,1
310,1708,26,6,11.923076923076923,4.3,4.333333333333333,14,0.5384615384615384,0.026932084309133488,170,0.5483870967741935,0.13548387096774195,0.5419354838709678,0.45806451612903226,8,0.025806451612903226,78.05884615384616,5.352820512820514,6.723076923076923,7.882392219407189,1
431,2197,44,15,9.795454545454545,3.6728538283062644,2.933333333333333,11,0.25,0.04597177969959035,180,0.4176334106728538,0.07424593967517401,0.44779582366589327,0.5522041763341067,9,0.02088167053364269,91.56327630090499,3.9194994343891416,6.520475113122171,7.04035,1
199,1134,11,4,18.09090909090909,4.457286432160804,2.75,11,1.0,0.030864197530864196,118,0.592964824120603,0.18090452261306533,0.5276381909547738,0.4723618090452261,1,0.005025125628140704,70.30445676274948,8.083059866962309,9.796008869179602,9.339509955726097,1
362,1857,25,7,14.48,3.994475138121547,3.5714285714285716,0,0.0,0.014539579967689823,152,0.4198895027624309,0.12430939226519337,0.4005524861878453,0.5994475138121547,8,0.022099447513812154,77.55736721311476,6.078616393442626,8.260371584699454,8.608573733854374,1
193,1095,9,3,21.444444444444443,4.55440414507772,3.0,8,0.8888888888888888,0.0182648401826484,101,0.5233160621761658,0.15544041450777202,0.5492227979274611,0.45077720207253885,8,0.04145077720207254,65.33166666666668,9.446666666666669,10.825000000000001,9.994966539143718,1
286,1668,18,7,15.88888888888889,4.625874125874126,2.5714285714285716,8,0.4444444444444444,0.023980815347721823,154,0.5384615384615384,0.22377622377622378,0.541958041958042,0.458041958041958,10,0.03496503496503497,60.67089751364466,9.049456236102689,11.245684253082677,11.08844711333714,1
486,2811,17,6,28.58823529411765,4.323045267489712,2.8333333333333335,1,0.058823529411764705,0.012806830309498399,215,0.44238683127572015,0.15843621399176955,0.46296296296296297,0.5370370370370371,17,0.03497942386831276,59.371999263170835,11.97794670268943,14.610880510868231,12.526319926815653,1
171,995,6,1,28.5,4.7368421052631575,6.0,8,1.3333333333333333,0.018090452261306532,107,0.6257309941520468,0.22807017543859648,0.5263157894736842,0.47368421052631576,3,0.017543859649122806,42.08488658777122,14.386715976331363,15.05364891518738,12.457975602129121,1
201,1067,6,4,33.5,4.248756218905473,1.5,1,0.16666666666666666,0.008434864104967198,95,0.472636815920398,0.12437810945273632,0.5024875621890548,0.4975124378109453,4,0.01990049751243781,47.339462686567174,16.643223880597017,18.46805970149254,12.68835289967788,1
224,1302,6,2,37.333333333333336,4.683035714285714,3.0,9,1.5,0.020737327188940093,139,0.6205357142857143,0.23660714285714285,0.49107142857142855,0.5089285714285714,3,0.013392857142857142,39.08297935103249,17.165486725663715,20.55339233038348,16.92669308720184,1
203,1128,10,4,20.3,4.384236453201971,2.5,3,0.3,0.01152482269503546,126,0.6206896551724138,0.18226600985221675,0.5812807881773399,0.4187192118226601,14,0.06896551724137931,63.95415533980585,9.456621359223302,11.929320388349517,11.602472056035307,1
239,1312,23,5,10.391304347826088,4.297071129707113,4.6,3,0.13043478260869565,0.022103658536585365,147,0.6150627615062761,0.17154811715481172,0.5523012552301255,0.4476987447698745,9,0.03765690376569038,73.32500000000002,5.800158730158731,7.875946275946276,9.107695989026187,1
175,973,6,1,29.166666666666668,4.531428571428571,6.0,2,0.3333333333333333,0.008221993833504625,100,0.5714285714285714,0.19428571428571428,0.5371428571428571,0.46285714285714286,1,0.005714285714285714,50.913675337186916,13.320895953757226,16.620038535645474,14.554592549557764,1
208,1224,11,3,18.90909090909091,4.721153846153846,3.6666666666666665,9,0.8181818181818182,0.03431372549019608,130,0.625,0.2403846153846154,0.5721153846153846,0.42788461538461536,7,0.03365384615384615,52.75982360922663,10.439846223428315,11.68720036182723,12.719339214003902,1
